,age,km,weight,hp,metcolor,cc,doors,price
33,-1.6207704184729925,-0.9573551055447667,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.1723113528481697
34,-1.8366775456292266,-0.7356785611151258,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.3247725466182427
35,-1.6207704184729925,-0.6823139620709177,0.5944817735753092,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,-1.0844430158221996,1.3940730892410031
36,-1.674747200262051,-1.1625953534687914,0.5944817735753092,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,-1.0844430158221996,1.4495135233392116
37,-1.7827007638401682,-1.5628298463003527,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.1723113528481697
38,0.2684169441440571,-1.153816876926019,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.3940730892410031
39,-1.566793636683934,-1.0958896046635311,0.5944817735753092,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,-1.0844430158221996,1.1168709187499613
40,-1.8366775456292266,-0.5206459092664889,0.5944817735753092,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,-1.0844430158221996,0.8951091823571278
41,-1.566793636683934,-0.6538172661813104,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.671275259732045
42,-1.8366775456292266,-0.5766253736638632,0.5944817735753092,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,-1.0844430158221996,0.8951091823571278
43,-1.566793636683934,1.1161797549169867,3.8458737399244765,-0.7673506062737172,-1.4397239802081143,2.3206217822289505,1.0156591808105355,1.7267156938302535
44,-1.8366775456292266,0.8452476855695418,3.8458737399244765,-0.7673506062737172,-1.4397239802081143,2.3206217822289505,1.0156591808105355,1.7267156938302535
45,-1.7827007638401682,0.4116603183353503,4.160524575377622,-0.7673506062737172,-1.4397239802081143,2.3206217822289505,1.0156591808105355,2.2949801433368893
46,-1.566793636683934,0.2882546830456188,3.8458737399244765,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,2.0039178643212954
47,-1.8366775456292266,0.1728003730134744,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.4079331977655551
48,-1.8366775456292266,0.0972094184673535,3.8458737399244765,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,2.0039178643212954
49,-1.3508865095276996,-0.09578365397602541,2.5872703981118956,6.043461851447705,0.694577581360733,1.2493961772691065,1.0156591808105355,3.112726546285463
50,-1.8366775456292266,-0.1583803286548816,3.8458737399244765,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,2.0039178643212954
51,-1.4048632913167582,-0.30646709100255937,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.3940730892410031
52,-1.6207704184729925,-0.3354440682835644,2.2726195626587504,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.7107833990734522
53,-1.566793636683934,-0.4991132935521509,2.5872703981118956,6.043461851447705,0.694577581360733,1.2493961772691065,1.0156591808105355,3.112726546285463
54,-1.674747200262051,-0.5178709501161901,1.9579687272056052,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,1.3247725466182427
55,-1.296909727738641,-0.609604695873184,0.07006371448673387,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,0.7010676630133984
56,-1.5128168548948753,-0.6767106791712757,0.8042489972107394,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,1.0156591808105355,1.255472003995482
57,-1.6207704184729925,-0.6823139620709177,0.8042489972107394,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,1.0156591808105355,1.255472003995482
58,-1.7827007638401682,-0.7702588212957727,2.2726195626587504,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.281120034812337
59,-1.4048632913167582,-0.7903772751354392,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.4630964296932725
60,-1.8366775456292266,-0.8317348393947005,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.1723113528481697
61,-1.566793636683934,-0.8376849921881298,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,1.6019747171092846
62,-1.3508865095276996,-0.8545748877856216,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.2256796007141286
63,-1.4048632913167582,-0.9355023022361634,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.0039178643212954
64,-1.566793636683934,-0.9542332765006805,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.0039178643212954
65,-1.6207704184729925,-0.9709897606005617,0.07006371448673387,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.7267156938302535
66,-1.5128168548948753,-1.0026883324328215,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.281120034812337
67,-1.8366775456292266,-1.018510936049429,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.1723113528481697
68,-1.8366775456292266,-1.0291838558582709,4.265408187195336,0.5681028168089146,0.694577581360733,2.3206217822289505,1.0156591808105355,3.1958871974327754
69,-1.674747200262051,-1.036681582023982,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.4495135233392116
70,-1.5128168548948753,-1.0503696016788215,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.4495135233392116
71,-1.296909727738641,-1.0505830600749984,-0.24458712096641133,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,0.6303811095381827
72,-1.5128168548948753,-1.06074901619292,1.2237834444815996,0.5681028168089146,0.694577581360733,0.1674583162596639,1.0156591808105355,2.281120034812337
73,0.2684169441440571,-1.0764915729109614,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.3940730892410031
74,-1.5128168548948753,-1.082548454902479,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.558322205303379
75,-1.7827007638401682,-1.082548454902479,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.7267156938302535
76,-1.3508865095276996,-1.1554978617959115,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.2256796007141286
77,-1.566793636683934,-1.2029123080466906,0.9091326090284544,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.142518949566816
78,-1.4588400731058169,-1.2272999298098937,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.711469574453246
79,-1.4048632913167582,-1.2426422520351035,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.1584512443236175
80,-1.674747200262051,-1.2954998873883918,2.2726195626587504,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.281120034812337
81,-1.4588400731058169,-1.2960068510793117,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.8098763449775659
82,-1.674747200262051,-1.3759737027470578,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.3109124380936905
83,-1.3508865095276996,-1.3963856618814674,2.2726195626587504,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.0039178643212954
84,-1.674747200262051,-1.4183718766876812,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.6435550426829408
85,-1.5128168548948753,-1.601866050501191,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.8653167790757743
86,-1.4048632913167582,-1.642876744866665,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.1584512443236175
87,-1.9446311092073438,-0.04284597172417089,3.6361065162890465,-0.7673506062737172,0.694577581360733,2.3206217822289505,-1.0844430158221996,2.0039178643212954
88,-1.9986078909964025,-0.44526841311654486,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.4495135233392116
89,-1.9986078909964025,-0.4954044539185784,4.055640963559907,0.5681028168089146,0.694577581360733,2.3206217822289505,-1.0844430158221996,3.112726546285463
90,-1.9446311092073438,-0.5459674115129657,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.5881146085847324
91,-1.9446311092073438,-0.8290666094424901,3.9507573517421917,-0.7673506062737172,0.694577581360733,2.3206217822289505,-1.0844430158221996,3.1958871974327754
92,-2.160538236363578,-0.9098606123954214,3.9507573517421917,-0.7673506062737172,0.694577581360733,2.2938411421049545,-1.0844430158221996,2.558322205303379
93,-1.9446311092073438,-0.9403584807491863,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.4495135233392116
94,-1.9446311092073438,-0.9798216017423782,1.0140162208461696,0.5681028168089146,-1.4397239802081143,0.17817057230926234,-1.0844430158221996,2.267259926287785
95,-2.1065614545745195,-1.0198183687260123,3.9507573517421917,-0.7673506062737172,0.694577581360733,2.2938411421049545,-1.0844430158221996,2.558322205303379
96,-1.9986078909964025,-1.0442593550882597,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.4495135233392116
97,-1.9986078909964025,-1.1373005335218367,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.4495135233392116
98,-2.430422145308871,-1.1759365032298434,1.0140162208461696,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,2.2256796007141286
99,-2.052584672785461,-1.1918925183440616,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.8653167790757743
100,-1.9446311092073438,-1.2112905500966313,1.0140162208461696,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,2.2922081216319787
101,-1.9986078909964025,-1.317352690696995,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.532674174486524
102,-2.3224685817307535,-1.3493714501235199,1.1188998326638846,-2.0360313582022176,-1.4397239802081143,-0.8930550326505818,-1.0844430158221996,2.1563790580913684
103,-2.430422145308871,-1.3994541263265095,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,2.1563790580913684
104,-2.430422145308871,-1.4391573880154003,1.748201503570175,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,2.419721120057858
105,-1.9986078909964025,-1.4628245876915065,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.7267156938302535
106,-2.268491799941695,-1.5228063970171966,-0.5592379564195565,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,2.239539709238681
107,-2.1065614545745195,-1.5628298463003527,0.5944817735753092,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-1.0844430158221996,1.8653167790757743
108,-1.9446311092073438,-1.6378871548560314,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,2.0039178643212954
109,-2.8082596178322805,-1.8296261592218714,5.209360693554772,0.9687388437337041,-1.4397239802081143,2.3206217822289505,1.0156591808105355,6.0372094449659555
110,-2.8082596178322805,-1.7229236434329773,5.209360693554772,0.9687388437337041,0.694577581360733,2.3206217822289505,1.0156591808105355,5.6214061892293925
111,-2.8082596178322805,-1.7896293922382376,5.209360693554772,0.9687388437337041,0.694577581360733,2.3206217822289505,1.0156591808105355,5.697636786114429
112,-2.5923524906760465,-1.4760323259549482,5.209360693554772,0.9687388437337041,0.694577581360733,2.3206217822289505,1.0156591808105355,3.9443330577585884
113,-2.646329272465105,-1.5628298463003527,4.160524575377622,0.9687388437337041,0.694577581360733,2.3206217822289505,1.0156591808105355,3.3899287167765046
114,-2.5923524906760465,-1.6695590443887691,4.370291799013052,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,3.95542114457823
115,-2.5923524906760465,-1.5403900324022632,4.160524575377622,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,3.112726546285463
116,-2.646329272465105,-1.8296261592218714,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,-1.0844430158221996,1.9900577557967432
117,-1.9446311092073438,-0.14866797162883572,3.8458737399244765,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,2.36428068595965
118,-2.1065614545745195,-0.3004102090110417,4.265408187195336,0.5681028168089146,0.694577581360733,2.3206217822289505,1.0156591808105355,3.1958871974327754
119,-2.3224685817307535,-0.30777452367914243,0.9091326090284544,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.281120034812337
120,-1.9986078909964025,-0.4662140182413966,3.8458737399244765,-0.7673506062737172,0.694577581360733,2.3206217822289505,1.0156591808105355,2.558322205303379
121,-2.268491799941695,-0.7620940376420089,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.5603943915356282
122,-1.9446311092073438,-0.785974695714292,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.281120034812337
123,-2.1065614545745195,-0.868769871131381,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,1.7267156938302535
124,-2.160538236363578,-0.8690900587256463,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,3.0572861121872545
125,-1.9446311092073438,-0.8690900587256463,0.07006371448673387,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.4495135233392116
126,-1.9446311092073438,-0.8957723582477504,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.6019747171092846
127,-2.1065614545745195,-0.9293920556456016,1.3286670562993148,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.0039178643212954
128,-2.3224685817307535,-0.9364095004199149,0.07006371448673387,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.4217933062901074
129,-1.9446311092073438,-0.9590894550137034,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.532674174486524
130,-1.9446311092073438,-1.0346003626612579,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.4495135233392116
131,-1.9986078909964025,-1.044099261291127,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.532674174486524
132,-2.3224685817307535,-1.0459670222576742,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,1.4495135233392116
133,-1.9446311092073438,-1.055866155380375,0.8042489972107394,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,1.0156591808105355,1.6019747171092846
134,-1.9986078909964025,-1.0873245865169356,0.8042489972107394,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,1.0156591808105355,1.6019747171092846
135,-1.9986078909964025,-1.0993316213018824,1.3286670562993148,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,1.0156591808105355,2.142518949566816
136,-2.3224685817307535,-1.1580593625500335,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,1.532674174486524
137,-2.430422145308871,-1.1625953534687914,5.209360693554772,0.9687388437337041,0.694577581360733,2.3206217822289505,1.0156591808105355,3.403788825301057
138,-1.9446311092073438,-1.2159599525129996,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.544462096778827
139,-1.9446311092073438,-1.2269530599161065,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.5881146085847324
140,-1.9986078909964025,-1.2510738586840884,2.3775031744764656,6.043461851447705,0.694577581360733,1.2493961772691065,1.0156591808105355,3.6671308872675463
141,-2.3224685817307535,-1.257904527361747,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.558322205303379
142,-2.160538236363578,-1.2792236846799083,0.3847145499398791,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,2.1563790580913684
143,-2.2145150181526367,-1.2888026302083437,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.281120034812337
144,-2.160538236363578,-1.2932052096294908,0.8042489972107394,-0.29994190819479605,-1.4397239802081143,-0.8930550326505818,1.0156591808105355,1.5881146085847324
145,-1.9446311092073438,-1.2960068510793117,1.9579687272056052,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.7107833990734522
146,-2.3224685817307535,-1.296327038673577,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,3.8195920810376194
147,-1.9986078909964025,-1.3406196558802699,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.419721120057858
148,-2.268491799941695,-1.3521464092738187,1.64331789175246,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,2.835524375794421
149,-1.9446311092073438,-1.3680490597889927,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.796016236453014
150,-1.9986078909964025,-1.375039822263784,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.558322205303379
151,-2.484398927097929,-1.4628512699910288,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.142518949566816
152,-2.3764453635198124,-1.4658663698370265,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.43358122858241
153,-2.3224685817307535,-1.478033498419106,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,3.0572861121872545
154,-2.2145150181526367,-1.4785938267090701,0.27983093812216403,-0.29994190819479605,0.694577581360733,-0.8930550326505818,-0.034391917505832016,1.703985115849988
155,-2.160538236363578,-1.4827829477340404,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,2.43358122858241
156,-2.430422145308871,-1.4961240974950925,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.267259926287785
157,-2.1065614545745195,-1.5094919295556666,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.5028817712051707
158,-2.160538236363578,-1.5160290929385822,2.2726195626587504,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.5028817712051707
159,-2.160538236363578,-1.5361475467782486,0.6993653853930243,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,2.281120034812337
160,-2.1065614545745195,-1.5628298463003527,0.6993653853930243,0.5681028168089146,-1.4397239802081143,0.1674583162596639,1.0156591808105355,2.7800839416962124
161,-2.538375708886988,-1.6255332501772974,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.4613014456315145
162,-2.268491799941695,-1.656217894627717,0.5944817735753092,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,2.43358122858241
163,-2.430422145308871,-1.665423287962843,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,1.9207572131739827
164,-2.268491799941695,-1.6695590443887691,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.558322205303379
165,-2.268491799941695,-1.6839941684302273,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.558322205303379
166,-2.268491799941695,-1.6888236646437282,1.64331789175246,0.5681028168089146,0.694577581360733,0.17817057230926234,-0.034391917505832016,2.835524375794421
167,-2.3764453635198124,-1.6962413439108732,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.7107833990734522
168,-2.538375708886988,-1.8296261592218714,-0.13970350914869625,-0.23316923704066447,0.694577581360733,-0.8930550326505818,-0.034391917505832016,1.9609515278951837
169,-2.538375708886988,-1.8296261592218714,0.07006371448673387,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.0856925046161527
170,-2.5923524906760465,-1.5361475467782486,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,3.6116904531693383
171,-2.5923524906760465,-1.5607753092371508,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.43358122858241
172,-2.5923524906760465,-1.5628298463003527,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.281120034812337
173,-2.5923524906760465,-1.5684864937990388,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,3.112726546285463
174,-2.5923524906760465,-1.6008788054188732,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.558322205303379
175,-2.5923524906760465,-1.642876744866665,0.9091326090284544,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.281120034812337
176,-2.646329272465105,-1.662888469508243,0.9091326090284544,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.558322205303379
177,-2.5923524906760465,-1.6962413439108732,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,3.112726546285463
178,-2.7003060542541637,-1.7496059429550814,1.2237834444815996,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,3.2651877400555356
179,-2.646329272465105,-1.7762882424771855,0.07006371448673387,0.5681028168089146,-1.4397239802081143,0.17817057230926234,1.0156591808105355,2.1563790580913684
180,-2.646329272465105,-1.8176458067364467,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.211819492189577
181,-2.9162131814103978,-1.8236493241289202,0.8042489972107394,-0.29994190819479605,0.694577581360733,-0.8930550326505818,1.0156591808105355,2.884034755630353
182,-2.9162131814103978,-1.8292526070285622,1.2237834444815996,0.5681028168089146,0.694577581360733,0.17817057230926234,1.0156591808105355,2.987985569564494
183,-2.9701899631994566,-1.8296261592218714,0.5944817735753092,-0.23316923704066447,0.694577581360733,-0.8930550326505818,-0.034391917505832016,1.9609515278951837
